"League","Season","hometeam","awayteam","EI_home","EI_away"
"LL",2010,"Getafe","Santander",0.0100547775337443,0.0140794132833969
"LL",2010,"Villarreal","Malaga",0.00912373469508712,0.00477778097507932
"LL",2010,"Almeria","La Coruna",0.00387900694704912,0.00161095156664967
"LL",2010,"Osasuna","Espanol",0.0140592041721348,0.0165911320899727
"LL",2010,"Zaragoza","Ath Madrid",0.0190767052487614,0.0219025933254297
"LL",2010,"Real Madrid","Levante",0.000213807663765875,0.000225023642128359
"LL",2010,"Valencia","Sp Gijon",0.0017548658305645,0.00331528556758048
"LL",2010,"Mallorca","Ath Bilbao",0.0144267353945621,0.0133824536508381
"LL",2010,"Espanol","Real Madrid",0.00267660422977156,0.00230177767878177
"LL",2010,"La Coruna","Villarreal",0.0132225703774735,0.00812332101280628
"LL",2010,"Hercules","Zaragoza",0.0135939026036643,0.0186061190602236
"LL",2010,"Sociedad","Osasuna",0.00730869619345245,0.00328080984089907
"LL",2010,"Malaga","Getafe",0.00963270048203721,0.00522639262376018
"LL",2010,"Levante","Almeria",0.0251343413462832,0.0188157404640705
"LL",2010,"Santander","Sevilla",0.0125549675992788,0.0124744555318925
"LL",2010,"Sp Gijon","Barcelona",0.00340845782828671,0.00537571188000584
"LL",2010,"Ath Madrid","Valencia",0.0219864877326453,0.0131847635811397
"LL",2010,"Valencia","Hercules",0.00362654721616342,0.00233562858409536
"LL",2010,"Real Madrid","Sociedad",9.67591738966097e-05,9.2822864737122e-05
"LL",2010,"Sevilla","Malaga",0.0110031763476264,0.00718740068831032
"LL",2010,"Barcelona","Ath Madrid",0.00126921888160821,0.000626520566254367
"LL",2010,"Villarreal","Levante",0.0131757192809169,0.0299756584724057
"LL",2010,"Ath Bilbao","Sp Gijon",0.0081861153883715,0.0039869072012986
"LL",2010,"Zaragoza","Santander",0.0107259345780491,0.00601904405590315
"LL",2010,"Osasuna","Mallorca",0.00432044576664586,0.00407630794552831
"LL",2010,"Getafe","La Coruna",0.00516997828780234,0.00261368302119273
"LL",2010,"Almeria","Espanol",0.00383077480903601,0.0196258194619722
"LL",2010,"Santander","Valencia",0.00297856535099811,0.00190967192832953
"LL",2010,"Espanol","Villarreal",0.0234924062856088,0.0226610413807457
"LL",2010,"Osasuna","Real Madrid",0.0134083392313227,0.00984512127656074
"LL",2010,"Ath Madrid","Ath Bilbao",0.0263872343942402,0.029302333280338
"LL",2010,"La Coruna","Sevilla",0.00327605620182998,0.0111779665497531
"LL",2010,"Hercules","Barcelona",0.000335935501081049,0.00153691992096698
"LL",2010,"Malaga","Zaragoza",0.0164752573405596,0.0174559059197355
"LL",2010,"Mallorca","Sp Gijon",0.00717465213878144,0.0244374743959892
"LL",2010,"Levante","Getafe",0.0163118739795904,0.00407196187293963
"LL",2010,"Sociedad","Almeria",0.0126152112782986,0.0136325659632352
"LL",2010,"Ath Bilbao","Hercules",0.0107553397632246,0.00168609321583298
"LL",2010,"Villarreal","Sociedad",0.00197229826102699,0.000656596258302384
"LL",2010,"Real Madrid","Mallorca",7.02238067901774e-05,2.35325583060147e-05
"LL",2010,"Almeria","Osasuna",0.00438931761788161,0.00222264671148526
"LL",2010,"Zaragoza","La Coruna",0.00707087186337319,0.00260767062415101
"LL",2010,"Getafe","Espanol",0.0129052291576332,0.0136636740936016
"LL",2010,"Sp Gijon","Ath Madrid",0.0223387524599857,0.0147940640671974
"LL",2010,"Valencia","Malaga",0.00304217357740183,0.00165956705780205
"LL",2010,"Barcelona","Santander",0.00010922381827787,6.18463560459753e-05
"LL",2010,"Sevilla","Levante",0.00529010485196687,0.000877013520473538
"LL",2010,"Ath Madrid","Mallorca",0.00127961738216364,0.000347689761623543
"LL",2010,"Barcelona","Malaga",0.000494464457094661,0.000283675960557091
"LL",2010,"Almeria","Real Madrid",0.00155676273419601,0.00609209680480477
"LL",2010,"Valencia","La Coruna",0.000657465632089663,0.00027927203891766
"LL",2010,"Sevilla","Espanol",0.0177636346655671,0.00806351569061315
"LL",2010,"Ath Bilbao","Santander",0.00983061321477352,0.00204429920616942
"LL",2010,"Getafe","Sociedad",0.0222856158136883,0.0160540242225556
"LL",2010,"Villarreal","Osasuna",0.00772496057819524,0.00151264392254809
"LL",2010,"Zaragoza","Levante",0.0182331847124746,0.0112545770140672
"LL",2010,"Sp Gijon","Hercules",0.0275772968334993,0.0195671674942917
"LL",2010,"Hercules","Ath Madrid",0.0125587065036806,0.0128491426048939
"LL",2010,"Levante","Valencia",0.0012084216478606,0.00278136532218291
"LL",2010,"Real Madrid","Villarreal",0.000179363415720056,0.000263255393968456
"LL",2010,"Espanol","Zaragoza",0.00488622456077393,0.00219630323779251
"LL",2010,"Santander","Sp Gijon",0.00929576071697845,0.00560976450669307
"LL",2010,"Osasuna","Getafe",0.0059365970108441,0.00407929291413224
"LL",2010,"Mallorca","Almeria",0.0069514460609335,0.00301994068609938
"LL",2010,"La Coruna","Barcelona",0.00077571779549416,0.00327136802230672
"LL",2010,"Sociedad","Sevilla",0.0132049491895238,0.0130308254442726
"LL",2010,"Malaga","Ath Bilbao",0.00699961378859696,0.00668974861653335
"LL",2010,"Getafe","Real Madrid",0.00882230837454307,0.00635171832269108
"LL",2010,"Zaragoza","Sociedad",0.00899146237725357,0.00558622821027242
"LL",2010,"Ath Madrid","Santander",0.00805253707428041,0.00345773850780783
"LL",2010,"Mallorca","Hercules",0.00866146294994357,0.00366581847032972
"LL",2010,"Villarreal","Almeria",0.00230686173990683,0.000371014960306061
"LL",2010,"Valencia","Espanol",0.000816833801991022,0.000330495788366416
"LL",2010,"Sevilla","Osasuna",0.00706003507034427,0.00307507013574616
"LL",2010,"Sp Gijon","Malaga",0.01699387699176,0.0218565925430741
"LL",2010,"Barcelona","Levante",0.000220909546906805,0.000120013376528324
"LL",2010,"Ath Bilbao","La Coruna",0.0154635357205332,0.0167742968679226
"LL",2010,"Santander","Hercules",0.00641356868175586,0.00314595667631122
"LL",2010,"Real Madrid","Sevilla",0.00013465311788108,0.000143454625420498
"LL",2010,"Malaga","Ath Madrid",0.00569748099068593,0.0066793495135009
"LL",2010,"Osasuna","Zaragoza",0.00982874342867492,0.0039445794245198
"LL",2010,"Almeria","Getafe",0.0137435703424756,0.0127340779500086
"LL",2010,"Sociedad","Valencia",0.00708792501784109,0.00933080871445696
"LL",2010,"Espanol","Barcelona",0.00175870822436836,0.00588346592774105
"LL",2010,"La Coruna","Sp Gijon",0.00720003248266257,0.0019022031250113
"LL",2010,"Villarreal","Mallorca",0.00745356345087628,0.0020432949988682
"LL",2010,"Levante","Ath Bilbao",0.0171163731276858,0.0133371780491766
"LL",2010,"Valencia","Osasuna",0.00325569953722101,0.00339341669144173
"LL",2010,"Barcelona","Sociedad",0.000298797089686986,0.000162980408181773
"LL",2010,"Zaragoza","Real Madrid",0.000510984797810323,0.0017824693758104
"LL",2010,"Mallorca","Santander",0.00978558065342581,0.01003827027728
"LL",2010,"Hercules","Malaga",0.0207013196044671,0.0185984258178662
"LL",2010,"Sp Gijon","Levante",0.0129403379763011,0.00475631500433616
"LL",2010,"Ath Bilbao","Espanol",0.018290179903569,0.0149832949393106
"LL",2010,"Ath Madrid","La Coruna",0.00272738461245654,0.00124377857252694
"LL",2010,"Sevilla","Almeria",0.0151507916618587,0.00448592016517286
"LL",2010,"Getafe","Villarreal",0.00934334677350152,0.0084445519817099
"LL",2010,"La Coruna","Hercules",0.0215018009935498,0.0169812135096473
"LL",2010,"Sociedad","Ath Bilbao",0.00795569236269595,0.00692587837984463
"LL",2010,"Villarreal","Sevilla",0.0176439451744143,0.0213009185792247
"LL",2010,"Almeria","Zaragoza",0.00533606959041586,0.00264678771425037
"LL",2010,"Espanol","Sp Gijon",0.00527928530867042,0.00436116751034674
"LL",2010,"Malaga","Santander",0.00916791167617054,0.00378029124523537
"LL",2010,"Getafe","Mallorca",0.00675284216862989,0.00456907969281558
"LL",2010,"Real Madrid","Valencia",0.000398162214566695,0.000147341010378031
"LL",2010,"Osasuna","Barcelona",0.00245678972924439,0.0064445965025187
"LL",2010,"Levante","Ath Madrid",0.0136450954753663,0.00930715732571143
"LL",2010,"Barcelona","Real Madrid",0.067138012578217,0.067138012578217
"LL",2010,"Valencia","Almeria",0.000665336249316431,0.000163596720839481
"LL",2010,"Ath Bilbao","Osasuna",0.00675169854334388,0.00405560843402399
"LL",2010,"Sp Gijon","Sociedad",0.0171858680592479,0.0157312003529244
"LL",2010,"Mallorca","Malaga",0.0061821588910951,0.00284015590204413
"LL",2010,"Hercules","Levante",0.00442740516797599,0.00296433955210892
"LL",2010,"Santander","La Coruna",0.00790679081638192,0.00354793661697711
"LL",2010,"Ath Madrid","Espanol",0.014168322929177,0.0119148461398896
"LL",2010,"Sevilla","Getafe",0.0129911750500427,0.0107422107999355
"LL",2010,"Zaragoza","Villarreal",0.00390193447182009,0.00978176335984166
"LL",2010,"Getafe","Zaragoza",0.00470480885695356,0.00242184060040476
"LL",2010,"Sociedad","Ath Madrid",0.0127913830485047,0.00902574291312395
"LL",2010,"Sevilla","Mallorca",0.0163005509717958,0.0128306252393291
"LL",2010,"Osasuna","Sp Gijon",0.00693414492267562,0.00488089279695798
"LL",2010,"Levante","Santander",0.00933289838657639,0.00481397264692317
"LL",2010,"La Coruna","Malaga",0.0118803711485191,0.00572831625299608
"LL",2010,"Espanol","Hercules",0.00304061456938571,0.000875634541235998
"LL",2010,"Real Madrid","Ath Bilbao",0.000248789671003035,0.000216970366606467
"LL",2010,"Almeria","Barcelona",0.000465002703615825,0.000798213672322775
"LL",2010,"Villarreal","Valencia",0.00988701137172333,0.0055274697445799
"LL",2010,"Valencia","Getafe",0.000894920911968695,0.000317913721322302
"LL",2010,"Sp Gijon","Real Madrid",0.000452193242446625,0.000551787611221654
"LL",2010,"Hercules","Sociedad",0.0104498951967917,0.0103598897748615
"LL",2010,"Zaragoza","Sevilla",0.0144068135820631,0.0118497389090299
"LL",2010,"Malaga","Levante",0.00590140640362454,0.00299094545114598
"LL",2010,"Mallorca","La Coruna",0.00349369792466999,0.00150778986747196
"LL",2010,"Santander","Espanol",0.00562354091788543,0.00154521225468132
"LL",2010,"Barcelona","Villarreal",0.000190337169053842,0.000101837236812166
"LL",2010,"Ath Madrid","Osasuna",0.00243858894262509,0.00101996167636557
"LL",2010,"Ath Bilbao","Almeria",0.00568964357643403,0.00288223350645737
"LL",2010,"Sevilla","Valencia",0.0064688648278568,0.00284030058155594
"LL",2010,"Real Madrid","Ath Madrid",0.000136718641246935,0.00016490375122161
"LL",2010,"Getafe","Barcelona",0.00127516997279304,0.00360403679803417
"LL",2010,"Almeria","Sp Gijon",0.00506969824253237,0.0030772798779474
"LL",2010,"Zaragoza","Mallorca",0.00382493136703468,0.00288358443825615
"LL",2010,"Levante","La Coruna",0.0129877351189762,0.0167784353962185
"LL",2010,"Osasuna","Hercules",0.00518736042280212,0.00166028914694645
"LL",2010,"Villarreal","Ath Bilbao",0.0165479136888332,0.00920946017678638
"LL",2010,"Espanol","Malaga",0.00870511776053975,0.00231566808647335
"LL",2010,"Sociedad","Santander",0.00415102572008029,0.00299976030481516
"LL",2010,"Mallorca","Levante",0.00562684092588181,0.00184670159118406
"LL",2010,"Ath Bilbao","Getafe",0.00264789528479291,0.001643688975672
"LL",2010,"Ath Madrid","Almeria",0.00718077379777878,0.00260527264014603
"LL",2010,"Sp Gijon","Villarreal",0.00149077078216033,0.00217793182713753
"LL",2010,"Malaga","Sociedad",0.0173554519766274,0.0138132676609909
"LL",2010,"Santander","Osasuna",0.00549633639145277,0.00161162925592297
"LL",2010,"La Coruna","Espanol",0.00827990139878289,0.00144666022714064
"LL",2010,"Barcelona","Sevilla",7.54066475033664e-05,1.77893875418085e-05
"LL",2010,"Hercules","Real Madrid",0.000490693719272274,0.00101543040354503
"LL",2010,"Valencia","Zaragoza",0.00244148556661435,0.00228042214275451
"LL",2010,"Sociedad","La Coruna",0.00257144602981939,0.00142545151379884
"LL",2010,"Villarreal","Ath Madrid",0.0203890946081664,0.0222402593084057
"LL",2010,"Sevilla","Ath Bilbao",0.00606362374760006,0.00218493977289552
"LL",2010,"Getafe","Sp Gijon",0.00315400475968335,0.00344471360629023
"LL",2010,"Osasuna","Malaga",0.0156018003025229,0.0178876952176646
"LL",2010,"Espanol","Levante",0.00461185996529477,0.0017851039675855
"LL",2010,"Almeria","Hercules",0.00763749296763174,0.00343261359207352
"LL",2010,"Valencia","Mallorca",0.00500459318259665,0.0135487756120773
"LL",2010,"Real Madrid","Santander",6.32378409860138e-05,7.57285948371164e-05
"LL",2010,"Zaragoza","Barcelona",0.000606513415180062,0.00111862879937934
"LL",2010,"Hercules","Villarreal",0.00108203654098223,0.00210230162540459
"LL",2010,"Sp Gijon","Sevilla",0.0111782938998792,0.00473217563046494
"LL",2010,"Ath Bilbao","Zaragoza",0.00508282012168426,0.00287378643219185
"LL",2010,"Levante","Sociedad",0.0070068647303001,0.00225537632142169
"LL",2010,"La Coruna","Osasuna",0.00449753447888574,0.00326169923114087
"LL",2010,"Mallorca","Espanol",0.00770983866184851,0.0147177390418328
"LL",2010,"Santander","Almeria",0.0165213452641365,0.0179938644074656
"LL",2010,"Malaga","Real Madrid",0.00105484200404663,0.00153386136562777
"LL",2010,"Barcelona","Valencia",0.00042200136549825,0.000140940080264382
"LL",2010,"Ath Madrid","Getafe",0.00426388804520101,0.000813376349225065
"LL",2010,"Real Madrid","La Coruna",0.000154458403369155,0.000170244191319912
"LL",2010,"Barcelona","Mallorca",0.00460832865738944,0.00245422820337012
"LL",2010,"Villarreal","Santander",0.00179505741644646,0.000988914991689831
"LL",2010,"Almeria","Malaga",0.00820308420226316,0.00277316884670725
"LL",2010,"Osasuna","Levante",0.00494586483956526,0.00308757211614029
"LL",2010,"Getafe","Hercules",0.00589895330964534,0.00242823382881022
"LL",2010,"Sevilla","Ath Madrid",0.0115441325698076,0.00822121767164698
"LL",2010,"Valencia","Ath Bilbao",0.00225412703112091,0.00239376197240352
"LL",2010,"Sociedad","Espanol",0.00464686982595376,0.00169691462227202
"LL",2010,"Zaragoza","Sp Gijon",0.00835726747599271,0.00543549124708295
"LL",2010,"Malaga","Villarreal",0.0155521399337507,0.0180613101881699
"LL",2010,"Ath Madrid","Zaragoza",0.00135292994416902,0.000756330209903076
"LL",2010,"Hercules","Sevilla",0.00842615859171593,0.00488434325714284
"LL",2010,"Mallorca","Sociedad",0.00600957638153696,0.00261229692650017
"LL",2010,"Espanol","Osasuna",0.00649686951118457,0.00269786051817022
"LL",2010,"Santander","Getafe",0.00992674876786472,0.0112246915396508
"LL",2010,"La Coruna","Almeria",0.0167293231554101,0.00878586514564088
"LL",2010,"Ath Bilbao","Barcelona",0.00198917239497448,0.00450794374273118
"LL",2010,"Levante","Real Madrid",0.00306799267209355,0.00543571496014874
"LL",2010,"Sp Gijon","Valencia",0.00211494295778525,0.00311817055231519
"LL",2010,"Sevilla","Santander",0.00480335343107968,0.00344380699875833
"LL",2010,"Getafe","Malaga",0.00616476125199051,0.00900624919310784
"LL",2010,"Villarreal","La Coruna",0.00692611751456693,0.00462158686862567
"LL",2010,"Valencia","Ath Madrid",0.00426478908027751,0.00240755870495702
"LL",2010,"Barcelona","Sp Gijon",0.000536752537532076,0.000573685101796991
"LL",2010,"Almeria","Levante",0.0114124821768768,0.0135941950663335
"LL",2010,"Zaragoza","Hercules",0.00819393226490148,0.00226095352405865
"LL",2010,"Real Madrid","Espanol",4.28295146280768e-06,3.63773117486092e-05
"LL",2010,"Osasuna","Sociedad",0.00681699161036034,0.00374216729786
"LL",2010,"Ath Bilbao","Mallorca",0.00573249219032904,0.0010499037259914
"LL",2010,"La Coruna","Getafe",0.00970804935041274,0.00289888438813241
"LL",2010,"Malaga","Sevilla",0.0170746040141731,0.00967783480120081
"LL",2010,"Ath Madrid","Barcelona",0.00432432026499857,0.00505267903413985
"LL",2010,"Santander","Zaragoza",0.0071056886449268,0.00386666681797256
"LL",2010,"Levante","Villarreal",0.00831274557877651,0.0172218476298265
"LL",2010,"Hercules","Valencia",0.00365850702855232,0.00396419338749572
"LL",2010,"Sociedad","Real Madrid",0.00200071620348955,0.00357468180823355
"LL",2010,"Sp Gijon","Ath Bilbao",0.00614026291566704,0.00290769047936796
"LL",2010,"Mallorca","Osasuna",0.00725018919838452,0.00364049871504956
"LL",2010,"Espanol","Almeria",0.0141133525267159,0.0152905810203026
"LL",2010,"Almeria","Sociedad",0.00569494535565839,0.00153962891600857
"LL",2010,"Sevilla","La Coruna",0.00684511254897042,0.00162833635571946
"LL",2010,"Villarreal","Espanol",0.0144582622993147,0.00824388234721768
"LL",2010,"Sp Gijon","Mallorca",0.0127985636813321,0.00526541276434713
"LL",2010,"Zaragoza","Malaga",0.0160459329380996,0.00629165386883923
"LL",2010,"Getafe","Levante",0.00522547072150376,0.0057590725750362
"LL",2010,"Ath Bilbao","Ath Madrid",0.0119656377241702,0.0148309323863304
"LL",2010,"Real Madrid","Osasuna",0.000826201401749283,0.000617066689459477
"LL",2010,"Valencia","Santander",0.00239990010544344,0.000789367555901474
"LL",2010,"Barcelona","Hercules",0.00844365858521833,0.00971974183640439
"LL",2010,"Ath Madrid","Sp Gijon",0.00167198393484846,0.000827617430249497
"LL",2010,"Mallorca","Real Madrid",0.00137718812977539,0.00624132923496003
"LL",2010,"Santander","Barcelona",0.00162846376782962,0.00134063753231756
"LL",2010,"La Coruna","Zaragoza",0.00825614829835412,0.00212667278449475
"LL",2010,"Sociedad","Villarreal",0.00911803194252735,0.00597314882645249
"LL",2010,"Espanol","Getafe",0.0147328970448303,0.00851618459723301
"LL",2010,"Osasuna","Almeria",0.00515145403018286,0.0126655481573312
"LL",2010,"Levante","Sevilla",0.00247368844625821,0.00318777562429175
"LL",2010,"Malaga","Valencia",0.00388817285374242,0.00385663589392324
"LL",2010,"Hercules","Ath Bilbao",0.0104936051552848,0.00973456013052418
"PL",2010,"Stoke","Wigan",0,0.350303111893439
"PL",2010,"Newcastle","West Brom",0,0
"PL",2010,"West Ham","Sunderland",0,0
"PL",2010,"Bolton","Man City",0,0
"PL",2010,"Aston Villa","Liverpool",0,0.246305206691618
"PL",2010,"Everton","Chelsea",0,0
"PL",2010,"Man United","Blackpool",1.01056854731811e-16,0.305779893325977
"PL",2010,"Wolves","Blackburn",0.0902022429175047,0.101249856514336
"PL",2010,"Tottenham","Birmingham",0.197796598906978,0.253952107985999
"PL",2010,"Fulham","Arsenal",0,0
"PL",2010,"Man City","Stoke",0,0
"PL",2010,"Wigan","West Ham",0.198835624911027,0.0233024046193447
"PL",2010,"Liverpool","Tottenham",0.329045728869421,0.329045728869421
"PL",2010,"Birmingham","Fulham",0.143252901269666,0
"PL",2010,"Arsenal","Aston Villa",0,0
"PL",2010,"Chelsea","Newcastle",0,0
"PL",2010,"Sunderland","Wolves",0,0.109857371939133
"PL",2010,"Blackburn","Man United",0.0178940139209051,0.00409119204883427
"PL",2010,"West Brom","Everton",0,0
"PL",2010,"Blackpool","Bolton",0.0390022355208862,0
"PL",2010,"Man City","Tottenham",0.00592532609192555,0.0161418862559838
"PL",2010,"Fulham","Liverpool",0,0.00541191883795586
"PL",2010,"Man United","Chelsea",0.17197647796975,0.17197647796975
"PL",2010,"Stoke","Arsenal",0,0.00256351106522548
"PL",2010,"Wolves","West Brom",0.0324573858157153,0
"PL",2010,"Tottenham","Blackpool",0.0149681018991321,0.051501023189233
"PL",2010,"Aston Villa","Wigan",0.00161614587998185,0.0364739978574387
"PL",2010,"Bolton","Sunderland",0,0.00154843069812946
"PL",2010,"Everton","Man City",1.01056854731811e-16,0.00184741918090259
"PL",2010,"West Ham","Blackburn",0.0127456867302316,0.0177831779065271
"PL",2010,"Newcastle","Birmingham",0.000971759576460734,0.0524347804990547
"PL",2010,"Man City","West Ham",0.00850473456966039,0.0262474383062939
"PL",2010,"Arsenal","Man United",0.00180628262140829,0.0043073222240508
"PL",2010,"Birmingham","Wolves",0.0611813344438177,0.0539854512450883
"PL",2010,"Liverpool","Newcastle",0.000925570620620645,9.31463847830073e-06
"PL",2010,"Chelsea","Tottenham",0.00794495398074689,0.0153086582943443
"PL",2010,"Blackpool","Stoke",0.0503831776477718,0.000139520561318285
"PL",2010,"Sunderland","Fulham",0.000304845818514247,0
"PL",2010,"Wigan","Everton",0.0322403206907245,0.00160154582992292
"PL",2010,"Blackburn","Bolton",0.02378400452304,0
"PL",2010,"West Brom","Aston Villa",0.00780882278902671,0.000492616141434173
"PL",2010,"Fulham","Bolton",0.0026816072106973,4.77386298689995e-05
"PL",2010,"Stoke","Wolves",0.0215710298581342,0.0301077900073734
"PL",2010,"Blackburn","Man City",0.0165533674991662,0.0142417127614235
"PL",2010,"Bolton","Arsenal",0.000248610292518348,0.00720900219949257
"PL",2010,"Chelsea","West Ham",0.0104520219650564,0.0285834340882778
"PL",2010,"Sunderland","Wigan",0.0188717440762826,0.0382321800629255
"PL",2010,"Tottenham","West Brom",0.0145272224551065,0.00371980680713299
"PL",2010,"Aston Villa","Stoke",0.00238721740776795,0.00319605765925234
"PL",2010,"Blackpool","Newcastle",0.0393300498276342,0.00412526825846295
"PL",2010,"Wolves","Fulham",0.0188342305165401,0.0013526801217379
"PL",2010,"Liverpool","Birmingham",0.0119606946166128,0.0332479765021838
"PL",2010,"Man United","Everton",0.00219899469030972,0.000487343303513433
"PL",2010,"Chelsea","Birmingham",0.0135959364715889,0.0109068543987081
"PL",2010,"Tottenham","Arsenal",0.0168897724051644,0.0105336805652293
"PL",2010,"Newcastle","Man United",0.0016852519630558,0.00482174089829117
"PL",2010,"Arsenal","Liverpool",0.00507751593614319,0.00193011255218064
"PL",2010,"Blackpool","Wigan",0.0804011242015009,0.0624545329745874
"PL",2010,"Birmingham","Sunderland",0.0184971853664647,0.00263083007063856
"PL",2010,"West Brom","Chelsea",0.0012440410458677,0.00434378876970948
"PL",2010,"Everton","Blackburn",0.000309442979228144,0.0102805969387079
"PL",2010,"West Ham","Aston Villa",0.034742137092056,0.0274920984613717
"PL",2010,"Liverpool","Man City",0.00595101575784362,0.00468027303280149
"PL",2010,"Aston Villa","Newcastle",0.012453941155741,0.00162822925696117
"PL",2010,"Blackpool","Arsenal",0.0502856638661165,0.0106991571685092
"PL",2010,"Chelsea","Wigan",0.00309346799890842,0.00352928911496232
"PL",2010,"Bolton","West Ham",0.016812789978244,0.0420799156503953
"PL",2010,"Sunderland","West Brom",0.00693541859275806,0.0376724341941205
"PL",2010,"Tottenham","Stoke",0.00247793189722822,0.000279582031614185
"PL",2010,"Man United","Fulham",0.00293786761538732,0.000449492599761991
"PL",2010,"Blackburn","Birmingham",0.0173246002101785,0.0218705780653945
"PL",2010,"Wolves","Everton",0.0361038484268014,0.00126609081329631
"PL",2010,"Man City","Sunderland",0.0006251358885845,0.000277616239799761
"PL",2010,"Fulham","Blackpool",0.0172718806850134,0.0464762875335179
"PL",2010,"Arsenal","Blackburn",0.00888873891041548,0.00504301155099522
"PL",2010,"Newcastle","Wolves",0.0291902859388502,0.0227444603342383
"PL",2010,"Wigan","Tottenham",0.0141066078367431,0.00959296785657666
"PL",2010,"West Brom","Liverpool",0.0445048045108743,0.00948920962144751
"PL",2010,"Stoke","Chelsea",0.00366918047471363,0.00470677833650411
"PL",2010,"Birmingham","Bolton",0.0136556117457259,0.00171982803438916
"PL",2010,"Everton","Aston Villa",0.00191936287965122,0.00498403311699129
"PL",2010,"West Ham","Man United",0.0371122735695836,0.0131299292828971
"PL",2010,"Chelsea","Man City",0.0228689915159701,0.014418080551742
"PL",2010,"Sunderland","Liverpool",0.00080095042522578,0.0068891868784227
"PL",2010,"Everton","Fulham",0.00220668541023406,0.00145230195634922
"PL",2010,"Aston Villa","Wolves",0.00695771880798359,0.0264276573360115
"PL",2010,"Stoke","Newcastle",0.0185938694905477,0.00356363843832866
"PL",2010,"Man United","Bolton",0.000485508964101398,7.67118773325119e-05
"PL",2010,"Blackburn","Blackpool",0.0106391406665594,0.02245334731814
"PL",2010,"Wigan","Birmingham",0.0282305606526623,0.0236606308342528
"PL",2010,"West Brom","Arsenal",0.0229759687306183,0.00848985974557985
"PL",2010,"Tottenham","West Ham",0.0112100143423751,0.0100353258216544
"PL",2010,"Everton","Birmingham",0.00210969204313296,0.0141728356026556
"PL",2010,"Blackpool","Chelsea",0.0269872578078312,0.0190840825794783
"PL",2010,"Wolves","Tottenham",0.013563775977748,0.00997337732719506
"PL",2010,"Liverpool","Man United",0.00510874213065111,0.00483642387232321
"PL",2010,"Man City","Wigan",0.000142797269829632,6.81103835775604e-05
"PL",2010,"Arsenal","Sunderland",0.00885388613901746,0.000933209667854292
"PL",2010,"West Ham","Stoke",0.0131287649486816,0.0134866701968639
"PL",2010,"Newcastle","Everton",0.00262531120730216,0.00415581378464153
"PL",2010,"Fulham","Blackburn",0.006383465845427,0.00299662611417042
"PL",2010,"Bolton","Aston Villa",0.0062415531759348,0.0025531878205327
"PL",2010,"Birmingham","West Brom",0.0284633820512356,0.0523891966340886
"PL",2010,"Chelsea","Man United",0.0177502334650891,0.0121186383296651
"PL",2010,"Stoke","West Brom",0.0106227727641582,0.0167633214987777
"PL",2010,"Man City","Fulham",0.00509385832914306,0.00215084255069025
"PL",2010,"West Ham","Liverpool",0.00976403131527613,0.00999030736687016
"PL",2010,"Everton","Sunderland",0.00386948539790223,0.0013958169933826
"PL",2010,"Wigan","Man United",0.0218228416868639,0.0103376745734461
"PL",2010,"Newcastle","Bolton",0.00164050862426573,0.0012936867131978
"PL",2010,"Wolves","Blackpool",0.0248946918239338,0.018608080174612
"PL",2010,"Aston Villa","Blackburn",0.00719260877380724,0.00298384800447652
"PL",2010,"Arsenal","Stoke",0.00384065882924167,0.000717820677140648
"PL",2010,"Blackpool","Tottenham",0.0225215936688445,0.0169020609083998
"PL",2010,"West Brom","Wolves",0.0182920514660431,0.017521407134919
"PL",2010,"Birmingham","Newcastle",0.018346079376984,0.0206019370741208
"PL",2010,"Fulham","Chelsea",0.00301771811724638,0.00825921298923844
"PL",2010,"Bolton","Everton",0.0110414178070723,0.0035446771886661
"PL",2010,"Sunderland","Tottenham",0.00208482275776762,0.0110077419631303
"PL",2010,"Arsenal","Wolves",0.0185691975465656,0.0236614466472594
"PL",2010,"Liverpool","Wigan",0.0050188183973327,0.0111500222150404
"PL",2010,"West Brom","West Ham",0.0163733421924829,0.0102070995829267
"PL",2010,"Birmingham","Stoke",0.0149813667199591,0.00416271113711708
"PL",2010,"Blackburn","Newcastle",0.00219308496855865,0.00229756501544968
"PL",2010,"Blackpool","Aston Villa",0.0100240777433838,0.00654270727757392
"PL",2010,"Man United","Man City",0.0170911298721884,0.0282828697927119
"PL",2010,"Chelsea","Liverpool",0.0170691597816572,0.00644964404351498
"PL",2010,"West Ham","Birmingham",0.0194077347518662,0.0289344861276927
"PL",2010,"Wolves","Man United",0.0164024874773114,0.00646430270321709
"PL",2010,"Man City","West Brom",0.00168037174935703,0.00034846309956177
"PL",2010,"Aston Villa","Fulham",0.00529189394925988,0.00310306095396179
"PL",2010,"Tottenham","Bolton",0.00207205270615875,0.000486449647373067
"PL",2010,"Everton","Blackpool",0.0107284153016991,0.0171220945529804
"PL",2010,"Wigan","Blackburn",0.0122499712193587,0.00312064272242269
"PL",2010,"Newcastle","Arsenal",0.00144837065989317,0.00510844187886571
"PL",2010,"Stoke","Sunderland",0.00870451829881254,0.00193018265730362
"PL",2010,"Bolton","Wolves",0.00830903221967846,0.00295816043453083
"PL",2010,"Blackpool","West Ham",0.0120095151597752,0.0096384609711627
"PL",2010,"Blackburn","Tottenham",0.00701689304372617,0.018145799220106
"PL",2010,"Liverpool","Stoke",0.000565084804659878,0.000347827692463797
"PL",2010,"Fulham","Newcastle",0.0115253002898964,0.00367433564724559
